0,0
0,0.56531
0,1.1925
0,1.7284
0,1.9882
0,2.0062
0,1.8763
0,1.4903
0,1.019
0,0.56959
0,0.31008
0,0.27945
0,0.3627
0,0.7147
0,1.1322
0,1.5071
0,1.6724
0,1.6745
0,1.4707
0,1.0924
0,0.72195
0,0.50383
0,0.47182
0,0.50336
0,0.76452
0,1.0838
0,1.3463
0,1.4726
0,1.4759
0,1.3777
0,1.1287
0,0.88188
0,0.71824
0,0.69659
0,0.70488
0,0.84455
0,1.0261
0,1.1837
0,1.2444
0,1.2435
0,1.2235
0,1.1637
0,1.0832
0,1.0198
0,1.0017
0,1.0012
0,0.99774
0,1.0016
0,1.001
0,0.99974
0,1.0012
0,0.99989
0,1.0008
0,1.0028
0,1.0024
0,1.0015
0,0.9979
0,1.0006
0,0.9991
0,1.0015
0,1.0003
0,0.9988
0,0.99885
0,0.99996
0,0.9991
0,0.99667
0,1.0003
0,1.0008
0,0.99889
0,0.99774
0,0.99895
0,0.99663
0,0.9992
0,0.99805
0,1.0015
0,0.9998
0,0.99774
0,0.999
0,0.99901
0,1.0018
0,0.99763
0,1.0009
0,0.99885
0,0.99572
0,1.001
0,1
0,0.99774
0,0.99958
0,0.99885
0,0.99896
0,0.99778
0,1.0008
0,0.99763
0,1.0013
0,1.0009
0,1
